Nº Código,Alíc.,Mínimo,Actividad ID,Descripción,Rama ID,Rama,Categoria ID,Categoria
523913,7.00,575.00,1587,Venta al por menor de forrajes,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523110.2,7.00,575.00,1560,Venta al por menor de herboristería,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523999.1,7.00,575.00,1609,Venta al por menor de herrajes en general,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523560.1,7.00,575.00,1570,Venta al por menor de instrumentos musicales,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523999.10,7.00,575.00,1618,Venta al por menor de insumos médicos,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523720.1,15.80,1140.00,1579,"Venta al por menor de joyas, relojes y artículos conexos",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523930.1,7.00,575.00,1590,Venta al por menor de juguetes. Jugueterías,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523999.12,7.00,575.00,1620,Venta al por menor de lanchas y embarcaciones deportivas,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
505000,7.00,575.00,1562,Venta al por menor de lubricantes líquidos y sólidos,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523950,7.40,575.00,1593,"Venta al por menor de máquinas de oficina, computadoras, cálculo, sus componentes y repuestos",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523992.2,7.40,575.00,1607,"Venta al por menor de máquinas n.c.p. y motores, incluidos sus repuestos",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523992.1,7.00,575.00,1606,"Venta al por menor de motores, maquinarias, equipos y aparatos industriales (incluidos los eléctricos)",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523330.1,7.00,575.00,1564,Venta al por menor de pañales,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523831,7.00,575.00,1584,Venta al por menor de papel y productos de papel y cartón,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523914,7.00,575.00,1588,Venta al por menor de plaguicidas,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523991,7.00,575.00,1605,Venta al por menor de productos de caucho n.c.p.,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
503100.1,7.00,705.00,1556,"Venta al por menor de repuestos y accesorios para vehículos automotores, incluido equipos de G.N.C.",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523912,7.00,575.00,1586,"Venta al por menor de semillas, abonos, fertilizantes y otros productos de vivero",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
525040,7.00,575.00,1628,Venta al por menor de sustancias químicas industriales,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523999.8,7.00,575.00,1616,Venta al por menor de tarjetas de transporte o recargas virtuales de pasajeros y de telefonía,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523810,7.00,575.00,1581,Venta al por menor de textos nuevos,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
524200,8.40,575.00,1624,Venta al por menor de textos usados,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523110.1,7.00,575.00,1559,Venta al por menor en farmacias de productos medicinales,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
525903,43.00,5840.00,1635,Venta al por menor por contrato de concesión n.c.p.,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523560.4,7.00,575.00,1573,"Venta al por menor y colocación de equipos de audio; de radiollamado, alarmas; cierre centralizado; levanta cristales para automotores",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
525900.3,7.00,575.00,1632,Venta ambulante de productos no alimenticios,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523720,10.50,575.00,1578,"Venta de artículos de fantasías, bijouterie, platería, alhajas y orfebrería",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
511940.2,17.40,1140.00,1558,Venta de combustibles al por menor (por comisiones),19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523961,7.00,1140.00,1599,Venta de GNC,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
525902,9.30,575.00,1634,Venta de materiales de rezago y chatarra,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
930410,30.00,188.00,1636,"Venta por cuenta y orden de terceros que se ejerza percibiendo comisiones, bonificaciones, porcentajes y/u otras retribuciones análogas – Excepto concesión de vehículos.",19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523950.1,7.00,575.00,1594,Venta por menor de Insumos de computación,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523971,7.00,575.00,1604,Venta por menor de medicamentos para animales y mascotas,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
523970,7.00,575.00,1603,Venta por menor de productos para animales excluidos medicamentos y mascotas,19,ACTIVIDADES COMERCIALES,137,Venta al por menor de artículos diversos
501210.5,43.00,5840.00,1492,Venta por menor de automotores nuevos por contrato de concesión,19,ACTIVIDADES COMERCIALES,132,"Venta al por menor de automotores, motonetas y motocicletas"
501210.4,21.00,1140.00,1491,Venta por menor de automotores  nuevos y  usadas en consignación,19,ACTIVIDADES COMERCIALES,132,"Venta al por menor de automotores, motonetas y motocicletas"
504010,12.60,1140.00,1493,Venta por menor de motocicletas nuevas y usadas,19,ACTIVIDADES COMERCIALES,132,"Venta al por menor de automotores, motonetas y motocicletas"
501210.3,21.00,1140.00,1490,Venta por menor de  motocicletas nuevas y usadas en consignación,19,ACTIVIDADES COMERCIALES,132,"Venta al por menor de automotores, motonetas y motocicletas"
501110.1,7.00,6010.00,1488,Venta por menor de vehículos automotores nuevos,19,ACTIVIDADES COMERCIALES,132,"Venta al por menor de automotores, motonetas y motocicletas"
501210.1,7.00,2260.00,1489,Venta por menor de vehículos automotores usados,19,ACTIVIDADES COMERCIALES,132,"Venta al por menor de automotores, motonetas y motocicletas"
522120.3,7.00,455.00,1507,Almacén de comestibles,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522210.1,7.00,455.00,1510,Carnicería. Venta al por menor de carnes y sus preparados y derivados (excepto envasada y congelada),19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522520,31.50,52775.00,1519,Expendio de bebidas alcohólicas: Entre las 24 hs. y las 09 hs. del día siguiente,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522112.2,7.00,455.00,1504,Fiambrería. Venta al por menor de fiambres,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521110,15.80,166590.00,1494,Hipermercado,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521190.1,7.00,705.00,1500,"Kioscos instalados dentro del perímetro señalado en el código 633120.1, shoppings y grandes centros comerciales",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521190.2,7.00,455.00,1501,Kioscos instalados fuera del perímetro señalado en el código 633120.2.,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521130,7.00,1140.00,1499,Minimercado,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522910,7.00,575.00,1520,Pescadería,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522220,7.00,455.00,1512,Pollería. Venta al por menor de aves evisceradas y huevos,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521120.2,8.40,6910.00,1496,Supermercado con una superficie total de 301 m2 hasta 600 m2,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521120.3,8.40,7515.00,1497,Supermercado con una superficie total de 601 m2 hasta 2.000 m2,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521120.1,7.00,6010.00,1495,Supermercado con una superficie total hasta 300 m2,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
521120.4,8.40,9020.00,1498,Supermercado una superficie total superior a 2.001 m2,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522120.2,7.00,360.00,1506,Venta al por menor de alimentos y suplementos dietarios.,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522500.1,7.00,455.00,1517,"Venta al por menor de bebidas no alcohólicas, gaseosas y jugos",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522420,8.40,455.00,1515,"Venta al por menor de bombones y golosinas. Caramelería, galletitería",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522999.4,7.00,455.00,1524,"Venta al por menor de café, te, yerba mate y especias",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522210.2,7.00,455.00,1511,Venta al por menor de carne envasada y congelada,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522111,7.00,455.00,1502,Venta al por menor de leche y productos lácteos,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522300,7.00,455.00,1513,"Venta al por menor de legumbres, frutas, cereales secos y en conservas",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522999.2,7.00,455.00,1522,Venta al por menor de masas y demás productos de pastelerías. Confiterías,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522410,7.00,455.00,1514,Venta al por menor de panificadoras y panaderías,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522999.3,7.00,455.00,1523,Venta al por menor de pastas frescas,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522999.1,7.00,455.00,1521,Venta al por menor de productos de repostería,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522120.1,7.00,360.00,1505,Venta al por menor de productos dietéticos.,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522430,7.00,87.50,1516,"Venta al por menor de productos varios realizada en puestos, debidamente autorizados n.c.p.",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522112.1,7.00,455.00,1503,Venta al por menor de quesos,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522500.2,7.00,455.00,1518,Venta al por menor de vinos y otras bebidas alcohólicas y bebidas energizantes. V|inotecas. Vinerías,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522999.5,7.00,455.00,1525,"Venta de choripán, hamburguesas y panchos",19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522120.4,7.00,575.00,1508,Venta de helados envasados,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
522191,7.00,455.00,1509,Verdulería y Frutería,19,ACTIVIDADES COMERCIALES,133,Venta al por menor de productos alimenticios y bebidas
523310,7.00,455.00,1539,Venta al por menor de artículos de lencería,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523210.2,7.00,455.00,1536,Venta al por menor de artículos de mercería,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523420,7.00,455.00,1546,Venta al por menor de calzado. Zapaterías y zapatillerías,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523490,7.00,455.00,1547,Venta al por menor de carteras y demás artículos de marroquinería,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523941,7.00,455.00,1548,Venta al por menor de indumentaria deportiva y sus accesorios,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523210.1,7.00,455.00,1535,"Venta al por menor de lanas, hilos y artículos afines",19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523380,8.40,575.00,1542,Venta al por menor de pieles naturales y sintéticas. Peletería,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523391,8.40,575.00,1543,Venta al por menor de prendas de vestir de cuero y sucedáneos,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523399.2,7.00,455.00,1545,"Venta al por menor de prendas de vestir, excepto las de cuero",19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523399.1,7.00,455.00,1544,Venta al por menor de productos y artículos confeccionados con materiales textiles n.c.p.,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523330,7.00,455.00,1540,Venta al por menor de ropa y accesorios para bebés y niños,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523290,7.00,455.00,1538,Venta al por menor de tapices y alfombras,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523210.3,7.00,455.00,1537,Venta al por menor de tejidos de punto,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
523360,7.00,455.00,1541,Venta al por menor de telas. Tiendas,19,ACTIVIDADES COMERCIALES,135,"Venta al por menor de textiles, prendas y accesorios de vestir, y productos de cuero"
